POS,Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,wRC+,BsR,Off,Def,WAR,W,L,SV,G.1,GS,IP,K/9,BB/9,HR/9,BABIP.1,LOB%,GB%,ERA,FIP,WAR.1,Draft_POS
Pitcher,Luis Gil,NYY,,,,,,,,,,,,,,,,,,,,5.0,5.0,0.0,41.0,11.0,92.1,9.34,4.11,1.34,0.281,74.00%,34.60%,4.25,4.49,0.7,P
Pitcher,Pete Fairbanks,MIA,,,,,,,,,,,,,,,,,,,,3.0,3.0,26.0,62.0,0.0,62.0,9.52,3.21,0.96,0.294,74.00%,42.90%,3.57,3.58,0.7,P
Pitcher,Janson Junk,MIA,,,,,,,,,,,,,,,,,,,,5.0,6.0,0.0,48.0,10.0,92.2,6.53,1.92,1.28,0.297,70.50%,42.50%,4.33,4.28,0.7,P
Pitcher,Adrian Morejon,SDP,,,,,,,,,,,,,,,,,,,,4.0,3.0,3.0,68.0,0.0,68.0,9.28,3.01,0.92,0.294,75.30%,45.20%,3.36,3.49,0.7,P
Pitcher,Ryan Weiss,HOU,,,,,,,,,,,,,,,,,,,,5.0,5.0,0.0,48.0,8.0,86.1,8.56,3.37,1.14,0.303,71.80%,45.00%,4.24,4.17,0.7,P
Pitcher,Matt Brash,SEA,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,63.0,0.0,63.0,10.74,3.53,0.8,0.291,76.60%,46.20%,3.05,3.21,0.7,P
Pitcher,Ryan Helsley,BAL,,,,,,,,,,,,,,,,,,,,3.0,3.0,26.0,64.0,0.0,64.0,10.66,3.47,1.03,0.294,75.60%,40.10%,3.48,3.5,0.7,P
Pitcher,Matt Strahm,KCR,,,,,,,,,,,,,,,,,,,,3.0,3.0,2.0,66.0,0.0,66.0,9.85,2.83,1.2,0.288,74.40%,31.20%,3.76,3.76,0.7,P
Pitcher,Germán Márquez,SDP,,,,,,,,,,,,,,,,,,,,6.0,8.0,0.0,27.0,19.0,112.0,7.0,2.96,1.43,0.296,71.00%,40.20%,4.7,4.75,0.6,P
Pitcher,Corbin Burnes,ARI,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,6.0,6.0,38.0,8.94,2.81,0.96,0.307,71.90%,46.30%,3.84,3.59,0.6,P
Pitcher,Brad Lord,WSN,,,,,,,,,,,,,,,,,,,,5.0,5.0,6.0,71.0,5.0,92.1,7.66,2.89,1.05,0.296,72.90%,46.90%,3.9,4.05,0.6,P
Pitcher,Bryan Baker,TBR,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,63.0,0.0,63.0,10.11,3.29,1.11,0.287,74.80%,37.30%,3.65,3.68,0.6,P
Pitcher,Kyle Leahy,STL,,,,,,,,,,,,,,,,,,,,6.0,7.0,0.0,53.0,15.0,120.0,7.12,3.31,1.13,0.298,72.00%,44.00%,4.29,4.39,0.6,P
Pitcher,Orion Kerkering,PHI,,,,,,,,,,,,,,,,,,,,3.0,2.0,0.0,54.0,0.0,54.0,9.76,3.42,0.96,0.292,74.70%,44.80%,3.51,3.65,0.6,P
Pitcher,Stephen Kolek,KCR,,,,,,,,,,,,,,,,,,,,4.0,4.0,0.0,36.0,8.0,74.2,6.57,2.75,0.98,0.312,70.70%,51.50%,4.26,4.16,0.6,P
Pitcher,Jose A. Ferrer,SEA,,,,,,,,,,,,,,,,,,,,4.0,3.0,3.0,70.0,0.0,70.0,8.68,2.73,0.76,0.297,75.40%,52.50%,3.11,3.36,0.6,P
Pitcher,Hurston Waldrep,ATL,,,,,,,,,,,,,,,,,,,,4.0,4.0,0.0,11.0,11.0,64.0,7.94,4.0,1.01,0.307,71.70%,49.50%,4.31,4.28,0.6,P
Pitcher,Chase Dollander,COL,,,,,,,,,,,,,,,,,,,,6.0,9.0,0.0,43.0,19.0,128.0,7.78,3.94,1.45,0.31,68.80%,41.20%,5.28,4.98,0.6,P
Pitcher,Richard Fitts,STL,,,,,,,,,,,,,,,,,,,,7.0,9.0,0.0,36.0,23.0,134.2,6.62,2.83,1.29,0.295,71.00%,42.40%,4.51,4.59,0.6,P
Pitcher,Camilo Doval,NYY,,,,,,,,,,,,,,,,,,,,3.0,3.0,2.0,64.0,0.0,64.0,10.36,4.2,0.84,0.293,75.30%,47.70%,3.41,3.59,0.6,P
Pitcher,Gage Jump,ATH,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,10.0,10.0,55.1,7.58,3.29,1.27,0.297,72.00%,42.40%,4.42,4.51,0.6,P
Pitcher,Alex Vesia,LAD,,,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,61.0,0.0,61.0,11.1,3.79,1.3,0.276,76.90%,30.00%,3.69,3.93,0.6,P
Pitcher,Aaron Ashby,MIL,,,,,,,,,,,,,,,,,,,,4.0,4.0,1.0,69.0,2.0,76.0,9.26,4.17,0.8,0.302,74.60%,52.50%,3.57,3.76,0.6,P
Pitcher,Brandon Williamson,CIN,,,,,,,,,,,,,,,,,,,,5.0,6.0,0.0,35.0,13.0,94.0,7.87,3.07,1.55,0.293,72.40%,37.80%,4.65,4.77,0.6,P
Pitcher,Lucas Erceg,KCR,,,,,,,,,,,,,,,,,,,,3.0,3.0,4.0,64.0,0.0,64.0,9.09,3.32,0.89,0.303,73.60%,46.40%,3.65,3.67,0.6,P
Pitcher,Aaron Bummer,ATL,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,60.0,0.0,60.0,9.22,3.4,0.71,0.312,74.10%,54.70%,3.39,3.42,0.5,P
Pitcher,Jonathan Cannon,CHW,,,,,,,,,,,,,,,,,,,,5.0,8.0,0.0,46.0,15.0,110.1,6.88,3.11,1.45,0.292,71.00%,40.30%,4.74,4.87,0.5,P
Pitcher,Erick Fedde,CHW,,,,,,,,,,,,,,,,,,,,5.0,8.0,0.0,28.0,18.0,108.0,6.77,3.44,1.44,0.296,70.50%,41.60%,4.93,4.95,0.5,P
Pitcher,Kyle Hurt,LAD,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,31.0,5.0,53.1,9.37,3.69,1.17,0.293,73.80%,43.50%,3.98,4.09,0.5,P
Pitcher,Kutter Crawford,BOS,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,39.0,5.0,61.0,9.02,2.44,1.37,0.293,72.40%,33.50%,4.16,4.04,0.5,P
Pitcher,Gabe Speier,SEA,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,58.0,0.0,58.0,10.31,2.77,0.98,0.287,76.10%,41.20%,3.21,3.32,0.5,P
Pitcher,Robert Garcia,TEX,,,,,,,,,,,,,,,,,,,,3.0,3.0,20.0,64.0,0.0,64.0,9.84,3.26,1.03,0.295,75.50%,42.10%,3.53,3.64,0.5,P
Pitcher,Seranthony Domínguez,CHW,,,,,,,,,,,,,,,,,,,,3.0,3.0,20.0,63.0,0.0,63.0,10.17,4.13,1.09,0.288,74.50%,39.40%,3.83,3.95,0.5,P
Pitcher,Jacob Latz,TEX,,,,,,,,,,,,,,,,,,,,5.0,5.0,0.0,52.0,8.0,89.1,8.73,4.33,1.21,0.29,73.60%,38.70%,4.29,4.49,0.5,P
Pitcher,Dylan Lee,ATL,,,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,65.0,0.0,65.0,9.89,2.73,1.19,0.293,75.80%,37.20%,3.59,3.64,0.5,P
Pitcher,Ryan Walker,SFG,,,,,,,,,,,,,,,,,,,,3.0,3.0,30.0,63.0,0.0,63.0,9.72,2.81,0.85,0.299,74.50%,46.50%,3.29,3.3,0.5,P
Pitcher,Jared Koenig,MIL,,,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,65.0,0.0,65.0,9.45,3.21,1.0,0.294,75.40%,43.20%,3.5,3.68,0.5,P
Pitcher,Gregory Soto,PIT,,,,,,,,,,,,,,,,,,,,3.0,3.0,2.0,64.0,0.0,64.0,9.74,3.7,0.83,0.302,73.90%,44.90%,3.57,3.6,0.5,P
Pitcher,Mark Leiter Jr.,ATH,,,,,,,,,,,,,,,,,,,,3.0,3.0,6.0,64.0,0.0,64.0,9.3,3.56,1.06,0.297,73.20%,44.50%,3.91,3.95,0.5,P
Pitcher,Hunter Dobbins,STL,,,,,,,,,,,,,,,,,,,,5.0,6.0,0.0,31.0,13.0,89.1,6.58,2.94,1.2,0.293,71.50%,44.30%,4.35,4.52,0.5,P
Pitcher,Connor Prielipp,MIN,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,39.0,5.0,61.2,8.3,3.37,1.05,0.301,72.80%,43.90%,4.03,4.06,0.5,P
Pitcher,Patrick Corbin,,,,,,,,,,,,,,,,,,,,,4.0,4.0,0.0,11.0,11.0,63.0,7.11,2.89,1.35,0.299,71.30%,43.60%,4.55,4.56,0.5,P
Pitcher,Drew Pomeranz,LAA,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,56.0,0.0,56.0,9.8,3.21,1.15,0.293,74.90%,38.80%,3.73,3.84,0.5,P
Pitcher,A.J. Puk,ARI,,,,,,,,,,,,,,,,,,,,2.0,2.0,7.0,42.0,0.0,42.0,10.28,3.12,0.95,0.296,74.50%,40.60%,3.46,3.41,0.5,P
Pitcher,Raisel Iglesias,ATL,,,,,,,,,,,,,,,,,,,,3.0,3.0,26.0,66.0,0.0,66.0,9.72,2.62,1.15,0.295,74.20%,37.20%,3.71,3.62,0.5,P
Pitcher,Edwin Uceta,TBR,,,,,,,,,,,,,,,,,,,,3.0,3.0,10.0,56.0,0.0,56.0,10.44,3.29,1.13,0.283,74.80%,34.80%,3.63,3.7,0.5,P
Pitcher,Randy Vásquez,SDP,,,,,,,,,,,,,,,,,,,,7.0,10.0,0.0,36.0,24.0,141.1,6.26,3.3,1.41,0.292,70.10%,39.90%,4.9,5.05,0.5,P
Pitcher,Cody Bradford,TEX,,,,,,,,,,,,,,,,,,,,4.0,4.0,0.0,38.0,6.0,68.2,8.09,2.24,1.44,0.29,72.60%,34.90%,4.24,4.26,0.5,P
Pitcher,Blake Treinen,LAD,,,,,,,,,,,,,,,,,,,,3.0,2.0,0.0,54.0,0.0,54.0,9.95,3.4,1.1,0.296,74.10%,42.30%,3.79,3.78,0.5,P
Pitcher,Andrew Nardi,MIA,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,60.0,0.0,60.0,10.69,3.74,1.07,0.289,75.80%,37.10%,3.56,3.67,0.5,P
Pitcher,Daniel Palencia,CHC,,,,,,,,,,,,,,,,,,,,3.0,3.0,32.0,67.0,0.0,67.0,10.05,3.69,1.02,0.29,74.80%,40.70%,3.61,3.73,0.5,P
Pitcher,Paul Blackburn,NYY,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,55.0,2.0,62.0,7.94,2.34,1.23,0.292,73.60%,44.20%,3.9,4.04,0.5,P
Pitcher,Spencer Arrighetti,HOU,,,,,,,,,,,,,,,,,,,,5.0,5.0,0.0,27.0,13.0,85.0,8.88,3.85,1.36,0.292,71.60%,38.20%,4.55,4.55,0.5,P
Pitcher,Ben Joyce,LAA,,,,,,,,,,,,,,,,,,,,2.0,2.0,15.0,48.0,0.0,48.0,10.98,4.17,0.89,0.296,75.60%,44.10%,3.42,3.53,0.5,P
Pitcher,Jason Adam,SDP,,,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,61.0,0.0,61.0,9.88,3.33,1.03,0.288,73.80%,40.60%,3.65,3.7,0.5,P
Pitcher,Cole Sands,MIN,,,,,,,,,,,,,,,,,,,,3.0,3.0,4.0,68.0,0.0,68.0,8.94,2.84,1.08,0.299,72.40%,40.00%,3.92,3.8,0.5,P
Pitcher,Brock Stewart,LAD,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,40.0,0.0,40.0,10.76,3.47,1.15,0.288,75.50%,37.90%,3.62,3.69,0.5,P
Pitcher,Colin Rea,CHC,,,,,,,,,,,,,,,,,,,,4.0,5.0,0.0,48.0,8.0,84.2,7.5,2.49,1.34,0.294,71.70%,40.80%,4.33,4.36,0.5,P
Pitcher,Bryan King,HOU,,,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,67.0,0.0,67.0,8.98,2.88,1.1,0.294,74.20%,43.10%,3.72,3.83,0.5,P
Pitcher,Troy Melton,DET,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,38.0,3.0,53.1,8.31,2.64,1.17,0.29,73.30%,40.10%,3.88,3.95,0.5,P
Pitcher,Angel Zerpa,MIL,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,60.0,0.0,60.0,8.83,3.14,0.9,0.301,75.00%,49.70%,3.46,3.64,0.5,P
Pitcher,Luis Medina,ATH,,,,,,,,,,,,,,,,,,,,4.0,4.0,0.0,48.0,6.0,78.0,8.45,3.74,1.2,0.297,72.30%,41.50%,4.33,4.39,0.4,P
Pitcher,Caleb Thielbar,CHC,,,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,66.0,0.0,66.0,9.46,3.23,1.15,0.285,75.20%,37.60%,3.68,3.85,0.4,P
Pitcher,Tyler Holton,DET,,,,,,,,,,,,,,,,,,,,4.0,3.0,1.0,72.0,0.0,72.0,7.82,2.47,1.03,0.296,73.50%,44.70%,3.71,3.81,0.4,P
Pitcher,A.J. Minter,NYM,,,,,,,,,,,,,,,,,,,,3.0,2.0,2.0,52.0,0.0,52.0,10.29,3.25,1.01,0.283,76.40%,38.20%,3.3,3.49,0.4,P
Pitcher,Tanner Banks,PHI,,,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,63.0,0.0,63.0,8.68,2.77,1.17,0.291,74.20%,41.20%,3.79,3.93,0.4,P
Pitcher,Yimi García,TOR,,,,,,,,,,,,,,,,,,,,3.0,3.0,4.0,56.0,0.0,56.0,10.11,3.13,1.07,0.288,74.70%,39.30%,3.56,3.62,0.4,P
Pitcher,Kevin Ginkel,ARI,,,,,,,,,,,,,,,,,,,,3.0,3.0,2.0,59.0,0.0,59.0,9.3,3.26,0.94,0.305,72.90%,43.00%,3.79,3.63,0.4,P
Pitcher,Jordan Montgomery,TEX,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,18.0,6.0,48.1,7.11,2.66,1.21,0.299,71.70%,42.80%,4.28,4.3,0.4,P
Pitcher,Jordan Romano,LAA,,,,,,,,,,,,,,,,,,,,3.0,3.0,10.0,60.0,0.0,60.0,9.59,3.5,1.21,0.293,73.30%,38.20%,4.06,4.06,0.4,P
Pitcher,Keaton Winn,SFG,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,54.0,2.0,61.0,8.28,2.59,0.94,0.302,72.70%,48.50%,3.7,3.66,0.4,P
Pitcher,Sean Newcomb,CHW,,,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,66.0,0.0,66.0,8.95,3.64,1.04,0.294,74.50%,43.90%,3.77,3.99,0.4,P
Pitcher,Jordan Leasure,CHW,,,,,,,,,,,,,,,,,,,,3.0,3.0,5.0,64.0,0.0,64.0,9.98,4.1,1.24,0.284,75.10%,35.90%,3.96,4.18,0.4,P
Pitcher,Justin Slaten,BOS,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,61.0,0.0,61.0,8.68,2.98,1.08,0.301,72.60%,42.50%,3.97,3.87,0.4,P
Pitcher,Payton Tolle,BOS,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,13.0,5.0,35.0,8.93,3.14,1.25,0.295,73.20%,39.10%,4.08,4.11,0.4,P
Pitcher,Kyle Finnegan,DET,,,,,,,,,,,,,,,,,,,,3.0,3.0,4.0,64.0,0.0,64.0,8.77,3.22,0.99,0.296,73.40%,44.60%,3.77,3.78,0.4,P
Pitcher,Jonah Tong,NYM,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.0,11.0,3.0,25.2,10.31,3.76,0.94,0.289,75.60%,44.50%,3.41,3.55,0.4,P
Pitcher,Didier Fuentes,ATL,,,,,,,,,,,,,,,,,,,,3.0,4.0,0.0,42.0,5.0,63.2,8.5,3.02,1.32,0.296,72.00%,38.20%,4.32,4.29,0.4,P
Pitcher,Yennier Cano,BAL,,,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,60.0,0.0,60.0,8.52,3.34,0.89,0.308,73.40%,51.90%,3.74,3.76,0.4,P
Pitcher,Justin Wrobleski,LAD,,,,,,,,,,,,,,,,,,,,4.0,3.0,0.0,42.0,5.0,64.1,8.05,3.16,1.25,0.293,73.40%,44.20%,4.1,4.31,0.4,P
Pitcher,Emilio Pagán,CIN,,,,,,,,,,,,,,,,,,,,3.0,3.0,27.0,66.0,0.0,66.0,9.92,3.2,1.49,0.283,74.60%,31.40%,4.14,4.24,0.4,P
Pitcher,Trevor McDonald,SFG,,,,,,,,,,,,,,,,,,,,3.0,4.0,0.0,26.0,8.0,64.1,6.94,2.95,0.93,0.303,71.10%,52.00%,4.06,4.1,0.4,P
Pitcher,Taylor Rogers,MIN,,,,,,,,,,,,,,,,,,,,3.0,3.0,19.0,61.0,0.0,61.0,9.39,3.91,1.04,0.298,73.70%,41.40%,3.94,4.01,0.4,P
Pitcher,River Ryan,LAD,,,,,,,,,,,,,,,,,,,,4.0,4.0,0.0,20.0,10.0,65.0,7.33,3.45,1.37,0.296,71.10%,43.70%,4.69,4.78,0.4,P
Pitcher,Brusdar Graterol,LAD,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,44.0,0.0,44.0,8.14,2.92,0.93,0.302,73.70%,51.70%,3.64,3.76,0.4,P
Pitcher,Graham Ashcraft,CIN,,,,,,,,,,,,,,,,,,,,3.0,3.0,2.0,65.0,0.0,65.0,7.94,2.68,1.08,0.304,72.60%,48.90%,3.95,3.97,0.4,P
Pitcher,Brendon Little,TOR,,,,,,,,,,,,,,,,,,,,3.0,2.0,0.0,54.0,0.0,54.0,9.52,4.53,0.72,0.301,75.90%,53.80%,3.37,3.69,0.4,P
Pitcher,Taijuan Walker,PHI,,,,,,,,,,,,,,,,,,,,6.0,8.0,0.0,50.0,16.0,121.1,6.42,3.15,1.47,0.293,71.20%,41.80%,4.8,5.01,0.4,P
Pitcher,Kody Funderburk,MIN,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,65.0,0.0,65.0,8.65,3.69,0.83,0.306,73.70%,50.00%,3.69,3.8,0.4,P
Pitcher,Danny Coulombe,BOS,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,55.0,0.0,55.0,8.71,3.34,1.07,0.3,73.20%,42.00%,3.98,3.97,0.4,P
Pitcher,Clarke Schmidt,NYY,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,17.0,3.0,32.0,9.16,2.92,1.22,0.286,74.40%,39.30%,3.79,3.97,0.4,P
Pitcher,Dietrich Enns,BAL,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,62.0,0.0,62.0,8.09,2.68,1.15,0.301,73.60%,43.60%,3.94,4.01,0.4,P
Pitcher,Tyler Anderson,LAA,,,,,,,,,,,,,,,,,,,,4.0,5.0,0.0,13.0,13.0,74.1,6.85,3.55,1.46,0.287,70.90%,33.80%,4.89,5.02,0.4,P
Pitcher,Tyler Wells,BAL,,,,,,,,,,,,,,,,,,,,4.0,4.0,0.0,57.0,3.0,72.1,8.47,2.21,1.53,0.289,73.00%,32.60%,4.29,4.3,0.4,P
Pitcher,Tommy Nance,TOR,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,58.0,0.0,58.0,8.32,2.87,0.95,0.301,72.70%,48.90%,3.76,3.75,0.4,P
Pitcher,Brant Hurter,DET,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,55.0,0.0,55.0,7.97,2.7,0.91,0.298,73.20%,47.30%,3.64,3.78,0.4,P
Pitcher,Andrew Kittredge,BAL,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,60.0,0.0,60.0,8.94,2.62,1.13,0.304,73.00%,44.30%,3.89,3.75,0.4,P
Pitcher,Carson Whisenhunt,SFG,,,,,,,,,,,,,,,,,,,,3.0,4.0,0.0,20.0,8.0,57.1,7.19,3.19,1.14,0.296,72.00%,44.30%,4.26,4.37,0.4,P
Pitcher,George Klassen,LAA,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,19.0,6.0,50.0,8.16,3.84,1.22,0.297,72.10%,43.70%,4.42,4.5,0.4,P
Pitcher,Jordan Hicks,CHW,,,,,,,,,,,,,,,,,,,,3.0,3.0,2.0,62.0,0.0,62.0,8.58,3.65,0.94,0.302,73.30%,49.00%,3.83,3.98,0.4,P
Pitcher,Steven Okert,HOU,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,64.0,0.0,64.0,10.05,3.47,1.34,0.281,74.70%,31.20%,3.98,4.13,0.3,P
Pitcher,Mason Englert,TBR,,,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,61.0,0.0,61.0,8.35,2.82,1.18,0.293,72.70%,41.50%,4.02,4.04,0.3,P
Pitcher,Luke Weaver,NYM,,,,,,,,,,,,,,,,,,,,4.0,3.0,4.0,67.0,0.0,67.0,9.58,2.84,1.24,0.284,75.50%,35.10%,3.69,3.85,0.3,P
Pitcher,Riley O'Brien,STL,,,,,,,,,,,,,,,,,,,,3.0,3.0,13.0,63.0,0.0,63.0,9.13,3.84,0.79,0.301,74.20%,50.40%,3.54,3.71,0.3,P
Pitcher,Jovani Morán,BOS,,,,,,,,,,,,,,,,,,,,3.0,2.0,0.0,52.0,0.0,52.0,9.52,3.91,0.93,0.301,74.20%,44.80%,3.74,3.77,0.3,P
Pitcher,Tobias Myers,NYM,,,,,,,,,,,,,,,,,,,,4.0,4.0,0.0,61.0,3.0,75.2,7.93,2.36,1.29,0.286,73.60%,38.00%,3.95,4.13,0.3,P
Pitcher,Yoendrys Gómez,TBR,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,54.0,2.0,61.0,9.23,3.49,1.23,0.288,73.20%,37.20%,4.1,4.17,0.3,P
Pitcher,Kevin Kelly,TBR,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,48.0,0.0,48.0,7.89,2.37,1.05,0.3,72.30%,46.60%,3.84,3.84,0.3,P
Pitcher,Christian Scott,NYM,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,26.0,2.0,33.0,9.07,2.37,1.2,0.284,74.60%,38.10%,3.62,3.76,0.3,P
Pitcher,Clayton Beeter,WSN,,,,,,,,,,,,,,,,,,,,3.0,3.0,15.0,63.0,0.0,63.0,10.06,4.5,1.0,0.289,74.80%,40.70%,3.78,3.97,0.3,P
Pitcher,Eric Lauer,TOR,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,51.0,3.0,65.2,8.57,2.69,1.4,0.286,74.20%,34.30%,4.08,4.25,0.3,P
Pitcher,Walker Buehler,SDP,,,,,,,,,,,,,,,,,,,,4.0,5.0,0.0,33.0,11.0,82.2,7.53,3.54,1.31,0.296,70.90%,42.20%,4.67,4.69,0.3,P
Pitcher,Quinn Mathews,STL,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,8.0,8.0,46.1,7.68,4.42,1.06,0.293,72.90%,45.20%,4.27,4.56,0.3,P
Pitcher,Tyler Kinley,ATL,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,63.0,0.0,63.0,9.76,3.88,1.18,0.292,73.50%,35.60%,4.08,4.07,0.3,P
Pitcher,Jonathan Loáisiga,ARI,,,,,,,,,,,,,,,,,,,,3.0,3.0,5.0,60.0,0.0,60.0,7.89,3.06,0.83,0.309,72.40%,51.40%,3.78,3.72,0.3,P
Pitcher,Jack Kochanowicz,LAA,,,,,,,,,,,,,,,,,,,,4.0,6.0,0.0,31.0,11.0,81.2,5.67,3.36,1.16,0.308,70.20%,51.70%,4.75,4.86,0.3,P
Pitcher,Jakob Junis,TEX,,,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,65.0,0.0,65.0,8.09,2.41,1.24,0.297,72.10%,40.20%,4.1,4.06,0.3,P
Pitcher,Kirby Yates,LAA,,,,,,,,,,,,,,,,,,,,2.0,2.0,4.0,48.0,0.0,48.0,10.6,4.11,1.16,0.291,74.60%,36.70%,3.9,3.94,0.3,P
Pitcher,Shawn Armstrong,CLE,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,68.0,0.0,68.0,9.03,2.9,1.15,0.293,73.00%,38.80%,3.91,3.9,0.3,P
Pitcher,Drew Thorpe,CHW,,,,,,,,,,,,,,,,,,,,2.0,3.0,0.0,8.0,8.0,45.2,6.93,3.29,1.46,0.29,71.20%,40.60%,4.77,4.9,0.3,P
Pitcher,Brad Keller,PHI,,,,,,,,,,,,,,,,,,,,3.0,3.0,2.0,68.0,0.0,68.0,8.01,3.41,1.04,0.3,73.20%,48.60%,3.97,4.12,0.3,P
Pitcher,Justin Martinez,ARI,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,20.0,0.0,20.0,11.45,4.6,0.62,0.306,76.40%,50.60%,3.07,3.17,0.3,P
Pitcher,Kai-Wei Teng,HOU,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,54.0,2.0,60.2,9.26,3.71,1.11,0.295,72.70%,42.70%,4.05,4.13,0.3,P
Pitcher,Justin Topa,MIN,,,,,,,,,,,,,,,,,,,,3.0,3.0,4.0,62.0,0.0,62.0,7.65,3.08,0.92,0.309,71.80%,48.90%,4.02,3.93,0.3,P
Pitcher,Pierce Johnson,CIN,,,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,61.0,0.0,61.0,9.96,3.67,1.32,0.292,74.50%,37.60%,4.09,4.15,0.3,P
Pitcher,Eduard Bazardo,SEA,,,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,68.0,0.0,68.0,9.23,3.07,1.13,0.286,74.40%,40.00%,3.71,3.85,0.3,P
Pitcher,José Suarez,ATL,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,49.0,3.0,64.0,8.55,2.97,1.16,0.297,73.90%,41.20%,3.9,4.01,0.3,P
Pitcher,Erik Miller,SFG,,,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,62.0,0.0,62.0,10.3,4.6,0.83,0.295,76.10%,45.40%,3.45,3.7,0.3,P
Pitcher,JoJo Romero,STL,,,,,,,,,,,,,,,,,,,,3.0,3.0,12.0,64.0,0.0,64.0,8.54,3.59,0.89,0.298,75.00%,48.00%,3.57,3.84,0.3,P
Pitcher,Keider Montero,DET,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,33.0,5.0,54.2,7.73,2.98,1.26,0.293,72.00%,40.90%,4.29,4.35,0.3,P
Pitcher,Kenley Jansen,DET,,,,,,,,,,,,,,,,,,,,3.0,3.0,23.0,60.0,0.0,60.0,9.4,3.27,1.23,0.281,72.70%,29.40%,4.06,4.03,0.3,P
Pitcher,Eric Orze,MIN,,,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,60.0,0.0,60.0,8.7,4.03,1.05,0.297,72.80%,42.30%,4.13,4.19,0.3,P
Pitcher,Dennis Santana,PIT,,,,,,,,,,,,,,,,,,,,3.0,3.0,25.0,68.0,0.0,68.0,8.42,3.28,1.05,0.298,72.60%,39.50%,4.03,4.01,0.3,P
Pitcher,Jonathan Bowlan,PHI,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,58.0,0.0,58.0,8.44,2.9,1.15,0.291,73.90%,44.40%,3.84,4.01,0.3,P
Pitcher,Caleb Ferguson,CIN,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,53.0,0.0,53.0,8.81,3.65,1.03,0.3,73.60%,46.90%,3.9,4.05,0.3,P
Pitcher,Alek Manoah,LAA,,,,,,,,,,,,,,,,,,,,2.0,3.0,0.0,8.0,8.0,45.0,7.66,3.71,1.39,0.295,70.50%,39.20%,4.83,4.87,0.3,P
